id,tweet_id,retweet_count,tweet_created,tweet_location,text,airline,airline_sentiment
10522,569229441739522048,0,2015-02-21 12:17:29 -0800,,@USAirways #Unbelievable that for 2 consecutive days I can't get through to a person.  On hold over 2 hours and still going,US Airways,-1
10523,569229135752642560,0,2015-02-21 12:16:16 -0800,"CT, USA",@USAirways you are cutting into my pregame time.  Go @KentuckyMBB !!!!,US Airways,-1
10524,569226857272516608,0,2015-02-21 12:07:13 -0800,"Troy, NY",@USAirways Can't wait for the trip. Thanks for getting me there!,US Airways,1
10525,569226044118581248,0,2015-02-21 12:03:59 -0800,,@USAirways What's the seat assignment policy? Why let us choose a seat only to change it on us two weeks Late Flightr?,US Airways,-1
10526,569225958495952897,0,2015-02-21 12:03:38 -0800,"Downtown Phoenix (#dtphx), AZ","@USAirways Yes, it's February. Bad weather happens every winter. If you guys don't have the business sense to forecast that I'm at a loss.",US Airways,-1
10528,569223536507809792,0,2015-02-21 11:54:01 -0800,"ÜT: 43.106744,-76.14949",@USAirways  in don't have it on me at the time as I am taking Amtrak home. How do we call for partial refunds?,US Airways,-1
10529,569223492987723778,0,2015-02-21 11:53:51 -0800,,"@USAirways 4+ hour hold, finally Cancelled Flighted ticket! sticking to @delta @Expedia who allow easy online Cancelled Flights/refunds! http://t.co/RKVCZBpdCE",US Airways,-1
10530,569223482791366656,0,2015-02-21 11:53:48 -0800,dc ,@USAirways Hold time to book award travel from Gold status: 4 HOURS and counting!!!! + 4 days of calling #usairwaysfail @AmericanAir,US Airways,-1
10532,569220438397751299,0,2015-02-21 11:41:42 -0800,"Miami, Fla",@USAirways your team member at DCA- Tamara R. is her name was awesome. You should have more employees like her!,US Airways,1
10533,569220243123544065,0,2015-02-21 11:40:56 -0800,,@USAirways thanks for getting us on ur plane. Awesome flight attendant who is making us smile after difficult travel. #customerservice,US Airways,1
10534,569219405852377090,0,2015-02-21 11:37:36 -0800,"charlotte, north carolina","@USAirways had baggage lost last night, no call from us airways and no bags and nobody answering phone #badcustomersrvice #whereismybag",US Airways,-1
10536,569217342380445696,0,2015-02-21 11:29:24 -0800,GLOBAL CITIZEN,@USAirways @AmericanAir WHERE IS MY BAG ?#SOS ITIS BEING LOST FOR MORE THAN 24 HOURS ! #POORCUSTUMERSERVICE,US Airways,-1
10538,569212376421158912,0,2015-02-21 11:09:40 -0800,Philly,@USAirways @AmericanAir Is there a way to reserve a veg meal online for a flight to Brazil tomorrow? I've been onhold for more than 1 hour.,US Airways,-1
10541,569209605198376961,0,2015-02-21 10:58:39 -0800,Washington DC,@USAirways been on hold for 39 minutes and counting for a month old change fee refund request for a funeral.  This is pathetic.,US Airways,-1
10542,569206566035042305,0,2015-02-21 10:46:35 -0800,Washington DC,"@USAirways after 5 flight Cancelled Flightlations we finally get a flight, get to the gate on time &amp; you've given our seats away? Seriously??",US Airways,-1
10544,569198999904886784,0,2015-02-21 10:16:31 -0800,DC,@USAirways undermines the intelligence of customers by ignoring their complaints with their copy and paste canned responses #usairwaysfail,US Airways,-1
10545,569198593158086656,0,2015-02-21 10:14:54 -0800,DC,@USAirways providing poor customer service by responding to complaints with a copy and paste tempLate Flight unreLate Flightd to complaint #usairwaysfail,US Airways,-1
10546,569198480226439168,0,2015-02-21 10:14:27 -0800,,@USAirways I've been on hold for over 2 1/2 hours - there has to be an easier way to Cancelled Flight/get a refund... 😑😩 http://t.co/Cm4roIypc2,US Airways,-1
10547,569196701401128961,0,2015-02-21 10:07:23 -0800,CT,@USAirways enormous lines at customer service and two agents what kind of service is that .. http://t.co/ffanixJhwh,US Airways,-1
10548,569194567603499008,0,2015-02-21 09:58:54 -0800,NYC/Nashville,@USAirways Inexcusable behavior by gate agent. Sorry isn't enough. #Flight850 #CLT-#BNA,US Airways,-1
10549,569192350607671297,0,2015-02-21 09:50:06 -0800,Earth,@USAirways chose you for a flight with very time sensitive arrival And you drop the ball. What gives? CLT #667 good way to lose my business,US Airways,-1
10550,569191845219209217,0,2015-02-21 09:48:05 -0800,San Francisco,@USAirways I'm trying to Cancelled Flight my flight within the 24hr window but have been on hold for over an hour. Is there an alternate # I can dial?,US Airways,-1
10551,569191270654070784,0,2015-02-21 09:45:48 -0800,the peez,@USAirways i've been on hold for an hour trying to change my flight!!! COME ON,US Airways,-1
10552,569190606276333568,0,2015-02-21 09:43:10 -0800,"Toronto, ON",@USAirways what happens if the flight takes off before we Cancelled Flight?? That's the issue. We don't want to pay because of your inaccessibility!,US Airways,-1
10553,569190357344358400,0,2015-02-21 09:42:10 -0800,Nashville/NYC,"@USAirways I'm assisting @marccopely. He is already rebooked. Agents rude, unhelpful, discourteous. #FrequentFlyers appalled. Unacceptable!!",US Airways,-1
10554,569189803746574337,0,2015-02-21 09:39:58 -0800,Cleveland/Sandusky,@usairways  this is ridiculous at CLT  and we missed our connecting flight because of a chuckhole  on runway??  #shameful (1/1),US Airways,-1
10556,569188782492266496,0,2015-02-21 09:35:55 -0800,,@USAirways no one at #clt knows about runway issues..my inbound flight was only one delayed..connection left without me..now I'm stuck!,US Airways,-1
10557,569188447157661696,1,2015-02-21 09:34:35 -0800,NYC/Nashville,@USAirways flight 850. RUDE RUDE RUDE service! Awful.,US Airways,-1
10560,569182303034974208,0,2015-02-21 09:10:10 -0800,Bushwood,@USAirways what is with all the Cancelled Flightlations to PBI? We have pax at DCA that have been sent to 4 different lines between AAL and AWE. Help!,US Airways,-1
10561,569182050219126785,0,2015-02-21 09:09:10 -0800,,@USAirways so I still need to stay on hold? http://t.co/04SDytT7zd,US Airways,-1
10564,569180231782801408,0,2015-02-21 09:01:56 -0800,,@USAirways seems to be the only airline without a dedicated line for status members,US Airways,-1
10566,569176543236399104,0,2015-02-21 08:47:17 -0800,,@usairways I just learned that although there is travel policy and they waive the change fee-you will still be charged a $25 reservation fee,US Airways,-1
10568,569174847374233600,0,2015-02-21 08:40:33 -0800,,@USAirways if one with @AmericanAir why can't you use American miles????,US Airways,-1
10569,569174820308590592,0,2015-02-21 08:40:26 -0800,,@USAirways why cant Sapphire members reach anyone on the phone?,US Airways,-1
10570,569171651381702657,0,2015-02-21 08:27:51 -0800,"Washington, DC",@USAirways gold desk quoting me $900 to rebook due to weather. Can buy first seat on same flight for $440. Why? On hold for 45+ mins now,US Airways,-1
10571,569171167174627328,0,2015-02-21 08:25:55 -0800,,@USAirways @PRof_Solutions Be prepared for 3+ hours hold times,US Airways,-1
10574,569169274109100032,0,2015-02-21 08:18:24 -0800,,@USAirways @SeanVRose Sean - keep in mind if you call...plan on being on hold for 3+ hours,US Airways,-1
10576,569167658698067970,0,2015-02-21 08:11:59 -0800,"Buffalo, NY","@USAirways ""Owen F"" at DCA Gate 42: #rude.",US Airways,-1
10578,569166368781635584,0,2015-02-21 08:06:51 -0800,,@USAirways on hold for 30 minutes &amp; counting to Cancelled Flight reservation booked within 24 hours - can I do it here? conf code: F6DK04 / XZMSCW,US Airways,-1
10579,569165517614944256,0,2015-02-21 08:03:28 -0800,"Wexford, PA",@usairways - thanks for the 5+ hour flight from PIT to PHX with zero entertainment. Guess why I have a quarter million + miles on Delta,US Airways,-1
10580,569164415322492928,0,2015-02-21 07:59:05 -0800,,@usairways I get extended hold times due to the weather...but 2-1/2 hours on hold (and counting). HELP!!,US Airways,-1
10582,569163241781403648,0,2015-02-21 07:54:26 -0800,,@USAirways - I'm currently missing a basketball game due to your lost bag policy #terribleservice #wheresmyrefund,US Airways,-1
10583,569163008309657600,0,2015-02-21 07:53:30 -0800,VA ,@USAirways your flight attendants are all jerks 🐳,US Airways,-1
10584,569162593819955203,0,2015-02-21 07:51:51 -0800,"Sequim, WA",@USAirways Easily the most ridiculous experience trying to spend money with your company.,US Airways,-1
10585,569162211748245504,0,2015-02-21 07:50:20 -0800,"Sequim, WA",@USAirways Was told it was a software bug. Told to call back this AM  Now your system is too busy to handle any calls this AM.  Clown shoes.,US Airways,-1
10591,569153841083625473,0,2015-02-21 07:17:04 -0800,,"@usairways when trying to check-in online, it says to call...now I've been on hold for 2 hours...what to do?",US Airways,-1
10593,569152792314687488,0,2015-02-21 07:12:54 -0800,,@usairways I've been on hold for approaching 2 hrs for an issue when I changed my ticket online. Frustrating.,US Airways,-1
10594,569151367702401025,0,2015-02-21 07:07:15 -0800,Texas,"@USAirways on hold for 1hr, 30min. Not willing to hang in there as long as @franchise02. @AmericanAir answered in 7 min. U are not 1 yet.",US Airways,-1
10596,569145957721505792,0,2015-02-21 06:45:45 -0800,,@USAirways 2 hours and 7 minutes. Just want to know I'm still in the queue...,US Airways,-1
10597,569144026084962305,1,2015-02-21 06:38:04 -0800,,"@USAirways check in at St. Louis is so rude, even the TSA is nicer than them.",US Airways,-1
10598,569143915405651968,0,2015-02-21 06:37:38 -0800,"phoenix, AZ",@USAirways so disappointed. Least you could do is give us access to admirals club for an hour before our flight to our wedding!,US Airways,-1
10599,569143704109215745,0,2015-02-21 06:36:47 -0800,"phoenix, AZ","@USAirways paid to upgrade to first class, went up to Admirals club at PHX airport to be turned away because our flight is to CUN and not MC",US Airways,-1
10601,569139808804605953,0,2015-02-21 06:21:19 -0800,,@USAirways Saying my friend missed her flight when she clearly sat next to me on the plane &amp; now you're Cancelled Flighting her flight home.. WTF!?,US Airways,-1
10603,569136050951622656,0,2015-02-21 06:06:23 -0800,,@USAirways a big thanks to the gate agent flt5127..keeping us informed of the delay#greatcustomerservice,US Airways,1
10604,569135312175280128,0,2015-02-21 06:03:27 -0800,NYC,"@USAirways I'm on vacation, This is the LAST thing I want to be doing. Is anyone even answering the phone?",US Airways,-1
10605,569135148660342784,0,2015-02-21 06:02:48 -0800,NYC,@USAirways I fucking hate your customer service. I've been on hold all morning trying to figure out why you Cancelled Flighted my flight.,US Airways,-1
10606,569135011322064897,0,2015-02-21 06:02:15 -0800,"Washington, DC",@USAirways DCA to RSW at 8:30am Cancelled Flightled.  Rebook to Charlotte Cancelled Flightled.  Can we rebook selves online???,US Airways,-1
10607,569134333166002177,0,2015-02-21 05:59:33 -0800,"Boston, MA",@USAirways how do I find an email address regarding reativation of dividend miles. Nothing on website,US Airways,-1
10611,569126397161054208,0,2015-02-21 05:28:01 -0800,Chesapeake Bay watershed,"@USAirways I don't want a reservation change, just adding a service. Am going public with this to get help.",US Airways,-1
10612,569125267270017024,1,2015-02-21 05:23:32 -0800,Chesapeake Bay watershed,"All followers please note that @USAirways is not taking customer service calls, nor responding by helping via soc. media #dontflyusairways",US Airways,-1
10613,569124893477842944,0,2015-02-21 05:22:03 -0800,"New York, NY","@USAirways your checkin at @PHLAirport is a #shitshow, and the agent behind the counter who tried to send me to the wrong destination=rude!",US Airways,-1
10614,569124496990466051,0,2015-02-21 05:20:28 -0800,Earth,@USAirways Sitting on the runway at phl for the last 30 min because the correct weights for the flight aren't in the system? #jobfail,US Airways,-1
10616,569123565984997376,0,2015-02-21 05:16:46 -0800,,"@USAirways any guesstimate on hold times? Can't change my flight online, at 45 mins and counting...",US Airways,-1
10617,569120836264853505,0,2015-02-21 05:05:55 -0800,NYC,@USAirways Trying to change my flight due to NYC travel advisory... your online system Cancelled Flighted my entire flight. Been on hold for over 1 hr,US Airways,-1
10618,569120452586700800,0,2015-02-21 05:04:24 -0800,Nairobi,@USAirways yes. But the manner with which it was done was harsh for those affected. Already checked in. No remorse. Weak alternatives.,US Airways,-1
10619,569119050682339329,0,2015-02-21 04:58:50 -0800,,@USAirways ok. Thank you,US Airways,1
10621,569117839308800001,0,2015-02-21 04:54:01 -0800,"Brooklyn, NY",@USAirways incapable of seating a 2yo and mom together. Toddler in his own row #fail @CNN,US Airways,-1
10622,569117360965193728,0,2015-02-21 04:52:07 -0800,Nairobi,@USAirways bumping people off a flight ten minutes before takeoff because the flight is overbooked #fail,US Airways,-1
10623,569116333998256129,0,2015-02-21 04:48:02 -0800,Philadelphia,@USAirways you call this a window seat? #airbus321seat14Fproblems http://t.co/ZKOE6clGiU,US Airways,-1
10624,569115483313582080,0,2015-02-21 04:44:39 -0800,,@USAirways is there a number to call to modify reservation.  Please help. Very frustrating with american and us air merger,US Airways,-1
10625,569114772211437568,0,2015-02-21 04:41:49 -0800,"Asheville, NC",@USAirways you've completely ruined a pro athlete's ability to prepare for a race. Now you won't help him get the bike he needs to the DR?!,US Airways,-1
10628,569108069893992448,0,2015-02-21 04:15:12 -0800,"Asheville, NC","@USAirways Also, get excited, because he's going to be unable to contact you all from his destination, so you get to talk to me.",US Airways,-1
10629,569108027644645376,0,2015-02-21 04:15:01 -0800,"Nürnberg, Germany ","@USAirways flight 705 FRA-CAT did some odd zig-zagging movements over Frankfurt...
Is everything ok?",US Airways,-1
10631,569103591966793728,0,2015-02-21 03:57:24 -0800,,"@USAirways u would think if u were going to Cancelled Flight my flight, you'd rebook our seats to something other than the last row. #usairwaysfail",US Airways,-1
10635,569083218554519552,0,2015-02-21 02:36:27 -0800,Raxacoricofallapatorius,"@USAirways Umm, can you define 'extra time'?",US Airways,-1
10637,569072664997801984,0,2015-02-21 01:54:30 -0800,Raxacoricofallapatorius,"@USAirways Oh yes, because I had loads of time running to my connecting flight after you delayed me for about 90 minutes...",US Airways,-1
10638,569064161747083266,0,2015-02-21 01:20:43 -0800,Raxacoricofallapatorius,"@USAirways Hey, my bag was damaged flying with you yesterday. What can I do?",US Airways,-1
10643,569021593852239872,0,2015-02-20 22:31:34 -0800,NYC,@USAirways Just spoke with a representative. Moved my flight earlier. Thank you so much for the follow up.,US Airways,1
10644,569016660927123456,1,2015-02-20 22:11:58 -0800,,"@USAirways Congrats, you've just lost a customer for good. When I made a United weather change, free/5 min. You guys 2 hrs on hold &amp; $25.",US Airways,-1
10645,569016588411789312,0,2015-02-20 22:11:41 -0800,,@USAirways So when was I supposed to call the Internet Desk? Especially since my reservation told me to directly call the main 1-800 number?,US Airways,-1
10646,569016065600008193,0,2015-02-20 22:09:36 -0800,"El Paso, TX",@USAirways Not only did u lose the flight plan! Now ur flight crew is FAA timed out! Thx for havin us sit on the tarmac for an hr! #Pathetic,US Airways,-1
10647,569015470025793536,0,2015-02-20 22:07:14 -0800,NYC,@USAirways I've been on hold for 75 minutes waiting to talk to someone about my flight tomorrow. Is there another number to call?,US Airways,-1
10649,569015346624991232,0,2015-02-20 22:06:45 -0800,Russia,@USAirways hey guys just want to say I had the best flight ever! Thank you so much. I fell asleep and actually had a wet dream.,US Airways,1
10651,569009996668624896,0,2015-02-20 21:45:29 -0800,Los Angeles by way of Philly,@USAirways so you're not honoring miles with @united that were traveled last year?,US Airways,-1
10655,569006176186183680,0,2015-02-20 21:30:18 -0800,Los Angeles by way of Philly,@USAirways so am I supposed to discuss this matter with a computer? #BadCustomerService #Airlines #DividendRewards,US Airways,-1
10658,568999879176949760,0,2015-02-20 21:05:17 -0800,"Birmingham, AL",@USAirways REALLY? Tried that already-got message not available to do. Next idea?,US Airways,-1
10659,568999631956393984,0,2015-02-20 21:04:18 -0800,"Asheville, NC",@USAirways I'm glad you're sorry that I'm homeless for the night. Makes me feel secure.,US Airways,-1
10662,568997136643309568,0,2015-02-20 20:54:23 -0800,,@USAirways wonder if this misery is considered a damage in a breach of contract lawsuit #lawyerup,US Airways,-1
10663,568997044406374400,0,2015-02-20 20:54:01 -0800,"Asheville, NC","@USAirways but wait! They are booked, along with all other hotels nearby. I was sent anyway, to the hotel managers disbelief.",US Airways,-1
10664,568996855566245889,0,2015-02-20 20:53:16 -0800,"Asheville, NC","@USAirways but don't worry! They found a hotel, it's only 45min away. I got there around 11:30pm, no problem.",US Airways,1
10667,568996205910466560,0,2015-02-20 20:50:41 -0800,"Asheville, NC",@USAirways I have a story for you. It starts with a two hour delayed flight that makes me miss my connection in Miami.,US Airways,-1
10670,568995213529759745,0,2015-02-20 20:46:44 -0800,,@USAirways flight scheduled for 730pm...told at 150am that flight is Cancelled Flightled after sitting on cold plane for 2 hours.,US Airways,-1
10672,568994755268513793,0,2015-02-20 20:44:55 -0800,,@USAirways Can you tell me why I waited 90 mins and then was charged the $25 phone change fee even tho I wasn't allow to make change online?,US Airways,-1
10673,568994696980238336,0,2015-02-20 20:44:41 -0800,"Boston, MA",@USAirways @stephenrodrick Your team needs to build capacity,US Airways,-1
10674,568994622866915328,0,2015-02-20 20:44:24 -0800,,@USAirways I will write CR. Not sure what good it'll do as the customer service I experienced was horrible.,US Airways,-1
10675,568994507074772992,0,2015-02-20 20:43:56 -0800,"Birmingham, AL",@USAirways -1st x told no travel advisory-now TWO hrs on hold &amp; disconnected. Fl from BHM to Charlotte to PHL won't go-HELP!!!,US Airways,-1
10677,568992118309462016,0,2015-02-20 20:34:27 -0800,,@USAirways fuck you.,US Airways,-1
10678,568991327389671425,0,2015-02-20 20:31:18 -0800,,@USAirways I'm dumping this dividend miles card and forgetting your airline exists #ridiculous #theworstairlineever,US Airways,-1
10679,568990617394647040,0,2015-02-20 20:28:29 -0800,,@USAirways How dirty does the damn plane have to be to take an hour to get the plane cleaned??? Refund me my miles😡. #wasteoftime #theworst,US Airways,-1
10681,568983517037772800,0,2015-02-20 20:00:16 -0800,"Crystal Lake, IL",@USAirways Ever sit on hold and just lose track of time? http://t.co/Yqhk8LJaBN,US Airways,-1
10682,568982821454245888,0,2015-02-20 19:57:30 -0800,,@USAirways us air should be ashamed of this service - on hold for hours? No help from any representative just to reschedule due to weather ?,US Airways,-1
10683,568981931599237120,0,2015-02-20 19:53:58 -0800,,"@usairways now on hold for an hour. So frustrating, I suspect you have more operators come in on days like this w/inclement weather?",US Airways,-1
10685,568979232786939904,0,2015-02-20 19:43:14 -0800,"Ptown, VA",@USAirways Kudos to Robin at @PHXSkyHarbor Lost/Found for reuniting me w/ my iPad. She was delightful to work with!,US Airways,1
10686,568977167410802688,0,2015-02-20 19:35:02 -0800,,"@USAirways Website won't let me change online even though airline issued travel advisory, now on hold for 50 minutes. Help.",US Airways,-1
10687,568977086922297345,0,2015-02-20 19:34:43 -0800,,"@USAirways  you were always my go to. What happened?  Airbus over Boeing, and now no customer service?",US Airways,-1
10690,568971304914853889,0,2015-02-20 19:11:44 -0800,"Knoxville, TN",@USAirways would be less annoying if road conditions weren't getting worse with every min U keep passengers captive for no good reason.,US Airways,-1
10691,568970274303045634,0,2015-02-20 19:07:39 -0800,"Rhode Island-Concord, NC-DMV",@USAirways experience exceptional service from Cherry at #DenverAirport.  #GreatService. #professionalism,US Airways,1
10692,568969970513653762,0,2015-02-20 19:06:26 -0800,California,"@USAirways literally the worst flying experience of my life, and I have flown a lot",US Airways,-1
10694,568969274410168321,0,2015-02-20 19:03:40 -0800,California,"@USAirways figure it out, have had 2 Cancelled Flightled flights in the past week. Now coming home 2 hour delay, and cart that pulls plane just broke",US Airways,-1
10695,568969040133165056,0,2015-02-20 19:02:44 -0800,,@USAirways 45 minutes on hold no help,US Airways,-1
10696,568968393765711874,0,2015-02-20 19:00:10 -0800,,@USAirways transferred 4x pleeeeeeeease help!,US Airways,-1
10697,568966649728114688,0,2015-02-20 18:53:14 -0800,"neenah, wi",@USAirways me too!,US Airways,1
10700,568964227366387713,0,2015-02-20 18:43:37 -0800,McKinney TX,@USAirways you can thank supervisor Jeanine and her coworkers for the excellent customer service they provided,US Airways,1
10701,568964010101514240,0,2015-02-20 18:42:45 -0800,McKinney TX,@USAirways only sympathy she offered was holding a reservation until Monday night. That's pretty awesome if you ask me...,US Airways,-1
10702,568963705439789056,0,2015-02-20 18:41:32 -0800,McKinney TX,@USAirways express my disappointment in your reservation department and the treatment of a Sailor dealing with a death in the family,US Airways,-1
10704,568962249177436160,0,2015-02-20 18:35:45 -0800,McKinney TX,@USAirways talked to Supervisor Jeanine and she couldn't help me. 45 minutes of talking to her and nothing.,US Airways,-1
10706,568959916498509824,0,2015-02-20 18:26:29 -0800,,"@USAirways @keithlaw  I flew US Air for the first time yesterday, got propositioned by the flight attendant....true story!  #Creditcardsales",US Airways,-1
10707,568959870445031424,0,2015-02-20 18:26:18 -0800,McKinney TX,@USAirways 13 years of Naval Service and I run the travel department for all my commands...,US Airways,-1
10709,568959416524886016,0,2015-02-20 18:24:30 -0800,Knoxville,@USAirways Already tried. How about Conf # via DM,US Airways,-1
10710,568958322306650113,0,2015-02-20 18:20:09 -0800,"Columbus, OH","@USAirways new slogan should be ""if you don't want to arrive on time, pick us""",US Airways,-1
10711,568957769858060290,0,2015-02-20 18:17:57 -0800,Florida,@USAirways you have to be crazy! Treated my mom very poorly. Not happy! #usairwaysfail,US Airways,-1
10712,568957173692108800,0,2015-02-20 18:15:35 -0800,McKinney TX,@USAirways they weren't able to without reFlight Booking Problems and recharging the amount plus $25 fee for help over phone. Spoke to 2 agents &amp; Jeanine,US Airways,-1
10713,568954558589702144,0,2015-02-20 18:05:12 -0800,"Pittsburgh, PA",@USAirways I will send an email with details Late Flightr. Thank you for responding.,US Airways,-1
10714,568949250152734720,0,2015-02-20 17:44:06 -0800,McKinney TX,@USAirways This is the last time I use your airline. I promise that!,US Airways,-1
10715,568948462030467072,0,2015-02-20 17:40:58 -0800,,"@USAirways @AmericanAir did I mention I'm a silver preferred member and fly every week (not always with you), and not even a meal voucher?",US Airways,-1
10716,568948170060746752,0,2015-02-20 17:39:48 -0800,Knoxville,@usairways Need to change div miles ticket after travel started due to weather advisory. Told not possible unless flight Cancelled Flightled. AnyHelp?,US Airways,-1
10717,568947860424642560,0,2015-02-20 17:38:35 -0800,,@USAirways @AmericanAir I was supposed to get from fresno to pittsburgh by 10pm.  Instead I'm now not getting in until 4pm... tomorrow,US Airways,-1
10718,568947623626846208,0,2015-02-20 17:37:38 -0800,,"@USAirways @AmericanAir I'm stuck in the airport in fresno trying to beat the storm to pittsburgh, and you guys have offered nothing. HORRID",US Airways,-1
10721,568940264020004864,0,2015-02-20 17:08:23 -0800,"Arkansas, USA",@USAirways Just to follow up here is my experience: http://t.co/WJIiGZtiwg,US Airways,-1
10723,568937741037088768,0,2015-02-20 16:58:22 -0800,,@USAirways Now the next plane had a broken seat!  My row!  Another hour delay!  #mad,US Airways,-1
10724,568937707994419200,0,2015-02-20 16:58:14 -0800,McKinney TX,"@USAirways how can I make a purchase, you take the money but I don't have a reservation...Explain",US Airways,-1
10726,568935917341286400,0,2015-02-20 16:51:07 -0800,"Stamford, Ct",@USAirways @AmericanAir thought u merged but #USAirways sucks #worstever http://t.co/myNZitCovn,US Airways,-1
10727,568935636318552064,0,2015-02-20 16:50:00 -0800,Orlando ,@USAirways yes I did thank you! They did a great job turning the flight in jan !,US Airways,1
10728,568935494375108608,0,2015-02-20 16:49:26 -0800,,@USAirways  2 hours on hold and issue still not resolved. hope to make my flight in 12 hours. for every minute of talk = 20 minutes of hold,US Airways,-1
10729,568933672033910784,0,2015-02-20 16:42:12 -0800,"Independence, MO",@USAirways connection made. Thanks again this week. #daddyshome,US Airways,1
10730,568932061882552320,0,2015-02-20 16:35:48 -0800,,@USAirways worst customer service experience ever today. Get it together.,US Airways,-1
10732,568930588868141056,0,2015-02-20 16:29:57 -0800,"Denver, Colorado",@USAirways im on the plane not sure what you mean. We are sitting here. It's just one story of failure after another when I fly you guys,US Airways,-1
10733,568929851379478529,0,2015-02-20 16:27:01 -0800,"Stamford, Ct",@USAirways still waiting #brokenpromises #notnice #neveragain #tellyourstory,US Airways,-1
10734,568929010966765568,0,2015-02-20 16:23:41 -0800,San Francisco & Scottsdale,@USAirways your team was just terrifyingly rude to a young mother &amp; her baby trying to check in to a flight from PHX to JWA. Help her out.,US Airways,-1
10736,568923795228139521,0,2015-02-20 16:02:57 -0800,,@USAirways rudest crew member experience! Throwing shade and calling out customers. #reachingnewlows,US Airways,-1
10737,568922138348019712,0,2015-02-20 15:56:22 -0800,"Philadelphia, USA",@USAirways @AmericanAir terminal E in Miami is still the worst most smelly airport ever. Thanks for nothing.,US Airways,-1
10738,568919673548337152,0,2015-02-20 15:46:34 -0800,"Callahan, FL",@USAirways I did &amp; was told I asked to many questions. bag might still be on flight 413. Should be easy to check when it lands in Seattle.,US Airways,-1
10739,568917054004334592,0,2015-02-20 15:36:10 -0800,,@USAirways Cancelled Flightled our original flight to aruba. Now on the way home we were told we don't have seats. Never flying @usairways again,US Airways,-1
10740,568916807815438336,0,2015-02-20 15:35:11 -0800,Boston,@USAirways here we go again. Same flight as last week. Delayed already 45 mins. Think the 7:15 can leave PHL before 1:15 am? #waitingagain,US Airways,-1
10743,568913819881205761,0,2015-02-20 15:23:19 -0800,,@USAirways stuck on Tarmac for hour an a half and told longer to go and no hotels available when we land in Phoenix #unacceptable #unhappy,US Airways,-1
10744,568913418092224512,0,2015-02-20 15:21:43 -0800,"Stamford, Ct",@USAirways not happening #worstairlineever also Marie Burroughs is the worst customer service rep ever #yourairlinesucks,US Airways,-1
10745,568912730742255616,0,2015-02-20 15:18:59 -0800,Philly,@USAirways technical issues = inefficient computer triage system. Personality/ compassion of operators = not. Sad example of sad company.,US Airways,-1
10747,568912588748292097,0,2015-02-20 15:18:25 -0800,Delaware,"@USAirways will do.  maybe the pre-purchase meal email is because the flight is 9 min short of 3 hours, so I guess there are none offered",US Airways,-1
10748,568911270566608896,0,2015-02-20 15:13:11 -0800,Delaware,"@USAirways yep, check it and my gmail 'Promotions' folder regularly... :-(",US Airways,-1
10752,568909200832618496,0,2015-02-20 15:04:57 -0800,New York,@USAirways 2 bad planes &amp; 3 gate changes= lots of exercise. #travelfail let's hope this plane works. I'm tired.,US Airways,-1
10753,568908978001993729,0,2015-02-20 15:04:04 -0800,Delaware,"@USAirways Good info, but am already signed up for all options.  None of which sound like they applied to the 'missing' emails.",US Airways,-1
10754,568905470502670336,0,2015-02-20 14:50:08 -0800,South Carolina ,@usairways is there not a faster way to get me to Columbia Sc than making me stay in CLT over night after my delayed flight?,US Airways,-1
10755,568904804451409920,0,2015-02-20 14:47:29 -0800,,@USAirways thank you,US Airways,1
10756,568903820283158528,0,2015-02-20 14:43:35 -0800,Stratosphere ,@usairways and @american please get my plane together before I go to Jetblue,US Airways,-1
10757,568903208015433728,0,2015-02-20 14:41:09 -0800,,"@USAirways it MIGHT have went through. No confirmation. ""Please wait"" then same form.",US Airways,-1
10760,568902192364548097,0,2015-02-20 14:37:07 -0800,Jamaica,@USAirways I have never been given a number for elite for usair. Only AA. I waited for 3 hours for an answer and by then my seat was gone.,US Airways,-1
10761,568901905910521856,0,2015-02-20 14:35:58 -0800,"Atlanta, Ga",@USAirways if you get my bag from E Gate to B Gate at the Charlotte airport before my 6 pm flight (Late Flight cause of yall) I’ll ride US for life,US Airways,-1
10763,568898634923843586,0,2015-02-20 14:22:58 -0800,"Stamford, Ct",@USAirways nothing important to do.  Why was I told to wait in the @AmericanAir line?  #patiencerunningout,US Airways,-1
10766,568895534825639936,0,2015-02-20 14:10:39 -0800,"Stamford, Ct",@USAirways @AmericanAir can someone please tell me who I have to talk to #getittogether #findurgrip,US Airways,-1
10767,568895061284364288,0,2015-02-20 14:08:46 -0800,"ÜT: 41.5333,-93.62944","Is it insulting that @USAirways @AmericanAir offer a ""non required $50 voucher as a goodwill offering..At least my bag can fly round trip",US Airways,-1
10769,568894795294363648,0,2015-02-20 14:07:43 -0800,"Asheville, NC",@USAirways I'm trying to Request Missed Mileage and it keeps saying it can't my flight from 2/13. Then it says call the number.,US Airways,-1
10770,568894101766012929,0,2015-02-20 14:04:58 -0800,"Callahan, FL",@USAirways flight 413 my carryon is missing.stollen off plane or left at gate. Worst customer service. Doesn't seem to be anyone's concern.,US Airways,-1
10771,568891505869344770,0,2015-02-20 13:54:39 -0800,,@USAirways how about checking the plane before having everyone board the plane? #pissed,US Airways,-1
10774,568887349481861120,0,2015-02-20 13:38:08 -0800,,@USAirways Wishing we had our luggage. 2 days now. Had to pay our way from St Thomas to San Juan. Spent extra $$$ because of this mess up.,US Airways,-1
