id,tweet_id,retweet_count,tweet_created,tweet_location,text,airline,airline_sentiment
5122,569332152065593345,0,2015-02-21 19:05:37 -0800,"Wilmington, North Carolina",@SouthwestAir Kudos for adding #Passbook to your app! I LOVE IT!,Southwest,1
5123,569330414193483776,0,2015-02-21 18:58:43 -0800,,@SouthwestAir male flight attendant on flight 3913 from Orlando to Indy was AMAZING! He needs a raise 👍 Had the best experience with him,Southwest,1
5124,569329014826864640,0,2015-02-21 18:53:09 -0800,Chicago,@SouthwestAir why was flight 4199 out of Boston tmrw @ 1230 Cancelled Flightled?,Southwest,-1
5127,569323555365752833,0,2015-02-21 18:31:27 -0800,"Tallahassee, FL",@SouthwestAir still haven't left @BWI. Maybe by the time I'm suppose to fly back to Austin on Tuesday we'll have moved.,Southwest,-1
5129,569320844503228416,0,2015-02-21 18:20:41 -0800,"Tallahassee, FL",@SouthwestAir finally boarded. Looks like I'll make it to my final destination but my baggage won't # baggagefail #bagsflyfreebutnotwithme,Southwest,-1
5132,569318043702177793,0,2015-02-21 18:09:33 -0800,10/5/13,@SouthwestAir crazy how every airline flew out to the northeast tonight except you,Southwest,-1
5134,569316487447621632,0,2015-02-21 18:03:22 -0800,catch me if you can,@SouthwestAir I wanted to thank the great efforts of Jamie McKinnie in BUF she is a true pro! during major delays she was owning it! #raise,Southwest,1
5135,569316220551372800,0,2015-02-21 18:02:19 -0800,"Middletown, CT",@SouthwestAir I'm flying in a couple of weeks and I need my ticket changed from my maiden name to my married name. Pls help!,Southwest,-1
5136,569314535103983617,0,2015-02-21 17:55:37 -0800,"Tallahassee, FL",@SouthwestAir 9 hours at this airport and you can't move a bag from one plane to another! #furious,Southwest,-1
5140,569312688272052224,0,2015-02-21 17:48:16 -0800,Los Angeles/SF/Palo Alto,@SouthwestAir just sent another 4 drink coupons....I think I have over 30 coupons now. free drinks anyone?,Southwest,1
5143,569311482950897665,0,2015-02-21 17:43:29 -0800,"Tallahassee, FL",@SouthwestAir bags fly free..just not to where you're going.,Southwest,-1
5144,569310885191286784,0,2015-02-21 17:41:06 -0800,"Tallahassee, FL",@SouthwestAir 2 hrs to put a tag on my bag sayin it should go to greenville instead of Raleigh?! ARE YOU KIDDING ME?!,Southwest,-1
5146,569309777567875075,0,2015-02-21 17:36:42 -0800,,@SouthwestAir I love you Southwest. I accept all your flight attendants and their many talents always! #flySWA,Southwest,1
5147,569308881438052352,0,2015-02-21 17:33:09 -0800,"Tallahassee, FL",@SouthwestAir Am I flying on Spirit air?,Southwest,-1
5148,569308552671707136,0,2015-02-21 17:31:50 -0800,"Tallahassee, FL","@SouthwestAir 9 hrs in Baltimore, still not going to get my baggage to greenville w me. This is just unbelievable.",Southwest,-1
5149,569306524155310080,0,2015-02-21 17:23:47 -0800,,"@SouthwestAir @TMadCLE Flying with you in April, first time on southwest. Can't wait!!! Flew American airlines last time. Was meh.",Southwest,1
5150,569305311007399936,0,2015-02-21 17:18:57 -0800,,@SouthwestAir baggage claim has already changed 2x...most recent had 3 bags come out and then stop...claim team has no idea what's going on,Southwest,-1
5152,569304533140185088,0,2015-02-21 17:15:52 -0800,"Hudson, NH",@SouthwestAir Flight 3336 - why do multiple tracking sites have more up to date info than SWA's app and website?,Southwest,-1
5153,569302780013355008,0,2015-02-21 17:08:54 -0800,Columbus OH,@SouthwestAir @PoteetTJ had to fly @Delta MCO-&gt;CMH for $400 b/c we cldnt reach SWA to reroute SWA 3104 Cancelled Flightlation. Voucher wld help.,Southwest,-1
5154,569301668904329216,0,2015-02-21 17:04:29 -0800,,@SouthwestAir you are the worst airline. Congrats!!,Southwest,-1
5157,569296792426295297,0,2015-02-21 16:45:06 -0800,Nebraska ,@SouthwestAir now our pilots timed out...#getmeoutofhere,Southwest,-1
5158,569296707982221312,0,2015-02-21 16:44:46 -0800,AREA 51 NEVADA ,@SouthwestAir Thanks for sending my kid to the #DestinationDragons concert Vegas @Imaginedragons So awesome! http://t.co/G9b6e0a2sZ,Southwest,1
5159,569293537864499200,2,2015-02-21 16:32:11 -0800,"Havertown, Pa.",@SouthwestAir my rating for Southwest -9 on s scale of 1 to 10,Southwest,-1
5160,569293499968950272,0,2015-02-21 16:32:02 -0800,,@SouthwestAir we are trying to fly back from Orlando to BWI. The website has crashed and no one answered the phone. #HELP,Southwest,-1
5161,569292859909672960,0,2015-02-21 16:29:29 -0800,"Houston, Texas",@SouthwestAir Yes! Just a few minutes after my tweet. She was able to reschedule her flight. Thanks!,Southwest,1
5162,569292280000962561,0,2015-02-21 16:27:11 -0800,"Buffalo, NY",@southwestair please help us check in... i never expected you to make travel painful... just like the rest all of a sudden...#intlcheckin#,Southwest,-1
5164,569291509305970688,0,2015-02-21 16:24:07 -0800,San Diego,"@SouthwestAir went to front restroom on plane, on sink sign that said no water, use hand sanitizer. First time I've ever seen that. GROSS!",Southwest,-1
5166,569288268530917376,0,2015-02-21 16:11:14 -0800,St Louis,@SouthwestAir yep after two hours and thirty minutes,Southwest,-1
5169,569285269981167616,0,2015-02-21 15:59:19 -0800,"Lehigh Valley, PA",@SouthwestAir My wife needs help. She is stranded in Chicago and can't get out until Monday. They won't find her bag because volume too high,Southwest,-1
5170,569285184605986816,0,2015-02-21 15:58:59 -0800,CT,@SouthwestAir I was on hold for two hours and finally hung up. I was able to do what I needed to without customer service eventually.,Southwest,-1
5172,569282410170314753,0,2015-02-21 15:47:57 -0800,,@SouthwestAir how you gonna Cancelled Flight my flight but run flights at the exact same time? Cmon fam,Southwest,-1
5173,569282355904548864,0,2015-02-21 15:47:45 -0800,,@SouthwestAir Thank you ^AH. Still wish someone picked up the phone - 3hrs- dead phone. Taking your tweet as a refund confirmation.,Southwest,-1
5176,569277512892551168,0,2015-02-21 15:28:30 -0800,"Boston, MA",@SouthwestAir Gate attendant at McCarran C16 (Vegas to Dallas) went above and beyond. After a long day of frustration it was welcome.,Southwest,1
5177,569276864260255745,0,2015-02-21 15:25:55 -0800,"Memphis, TN",@SouthwestAir please refund my ticket. What a terrible experience. #southwestfail,Southwest,-1
5178,569276734798893056,0,2015-02-21 15:25:24 -0800,"Austin, Texas ","@SouthwestAir three cheers to your Denver staff. Don't know if we 
will get out but they're keeping us smiling. http://t.co/RX8z53M7yy",Southwest,1
5180,569275249725870080,0,2015-02-21 15:19:30 -0800,"Boston, MA",@SouthwestAir lost bag on flight to Vegas. Now to El Paso. Going to Dallas love. Gate attendant said see if can coordinate to get it to Love,Southwest,-1
5181,569274600196075520,0,2015-02-21 15:16:55 -0800,,@SouthwestAir breaking my heart at BWI 9 hrs @business,Southwest,-1
5182,569273769652576256,0,2015-02-21 15:13:37 -0800,,"@SouthwestAir Officially a customer support game of wills... 2hr30 on hold... Who's the loser here? Oh yeah, that's me.",Southwest,-1
5183,569273733334077440,0,2015-02-21 15:13:29 -0800,,"@SouthwestAir  also, gave up after 1 hr 32 minutes on hold. Maybe put a few more people on it?",Southwest,-1
5184,569273409252827137,0,2015-02-21 15:12:12 -0800,,@SouthwestAir 3 + hrs w/out bags being returned to us after flight 2464 Cancelled Flightled. Maybe put a couple people on it?,Southwest,-1
5185,569273375954243584,0,2015-02-21 15:12:04 -0800,St. Louis,@SouthwestAir I had to switch airlines and eat the difference (which was not insubstantial) and Cancelled Flight all plans for sat &amp; sun :(,Southwest,-1
5186,569273230579478529,0,2015-02-21 15:11:29 -0800,Atlanta,@SouthwestAir Great #BlackHistoryMonth commercial! Thx! #ATL #singer #musician #life #BlackLivesMatter,Southwest,1
5187,569271529386745856,0,2015-02-21 15:04:43 -0800,,@SouthwestAir well I'm not sure what there is you can do.  The bad experience had already been had,Southwest,-1
5192,569264328186179584,0,2015-02-21 14:36:06 -0800,"North Bethesda, MD",@SouthwestAir  reservation (FEHQNE)  21FEB15 | DCA-RSW. Want refund not credit for Cancelled Flightled flight please.,Southwest,-1
5193,569264118219214848,0,2015-02-21 14:35:16 -0800,"Los Angeles, CA",@SouthwestAir okay I understand a delay one way. But both ways? C'mon #annoyed #flights,Southwest,-1
5194,569263177784905729,0,2015-02-21 14:31:32 -0800,Nwps  CA.,@SouthwestAir i hope i can be apart of the team with this job opening!,Southwest,1
5195,569262517333196800,0,2015-02-21 14:28:55 -0800,Ohio,@SouthwestAir yes. Hung up and called a different number.,Southwest,-1
5196,569262088008417280,0,2015-02-21 14:27:12 -0800,"Helena-West Helena, AR",@SouthwestAir Flight 2646.  Four hours in the plane on the ground at BWI.,Southwest,-1
5198,569261068050141184,0,2015-02-21 14:23:09 -0800,,"@SouthwestAir - Hi. My flight confirmation # is fwwe7f. We are currently stuck in Norfolk, Va. Trying to get to LGA in NYC. Ant updates? Thx",Southwest,-1
5202,569259858882662401,0,2015-02-21 14:18:21 -0800,New York,@SouthwestAir you Cancelled Flightled my flight to EWR. Flt 3076. U also Cancelled Flightled flights to LGA. Yet @united is flying on time to both. WTH??,Southwest,-1
5205,569259515398504449,0,2015-02-21 14:16:59 -0800,New Orleans,"@SouthwestAir change your hold music, going on hour 3 and i'm about to loose it",Southwest,-1
5207,569259333197930498,0,2015-02-21 14:16:16 -0800,New Orleans,@SouthwestAir did anyone come into work today? u should have all the pilots and flight attendants answer phones if no one is flying,Southwest,-1
5208,569259238989688833,0,2015-02-21 14:15:53 -0800,,@SouthwestAir - holding us hostage for about an hour with no updates if they are taking us to NY or not. What's going @southwestair,Southwest,-1
5209,569259056017178624,0,2015-02-21 14:15:09 -0800,"Washington, D.C.","@SouthwestAir I always brag about ur service, but very disappointed today. Apparently I'll be sleeping on floor of Dallas airport tonight 👎",Southwest,-1
5210,569258359670644736,0,2015-02-21 14:12:23 -0800,"Tallahassee, FL",@SouthwestAir the ball has been dropped. My snowboard will not be making it to my destination. #totalfail #letdown,Southwest,-1
5211,569258009320419330,0,2015-02-21 14:11:00 -0800,,"@SouthwestAir you are failing! Diverted, stuck and no communication! Make a decision and let us go!!!! 😞😡 flight #4229",Southwest,-1
5213,569257626715889664,0,2015-02-21 14:09:29 -0800,"Murfreesboro, TN","@SouthwestAir I made it! Heading to Denver, and your employees really are as pleasant as I just told someone your application asks.  Thanks!",Southwest,1
5215,569255845394952192,0,2015-02-21 14:02:24 -0800,"Liberty Lake, WA",@SouthwestAir I'm just calling to Cancelled Flight a flight. I already rebooked it on another card. Just need to Cancelled Flight the previous reservation.,Southwest,-1
5220,569252529596297217,0,2015-02-21 13:49:13 -0800,Kansas City,@SouthwestAir officially on hold for 2 hours!,Southwest,-1
5221,569251768770502656,0,2015-02-21 13:46:12 -0800,"Lockport, NY",@SouthwestAir not letting me DM. # is FSZ4YO,Southwest,-1
5224,569250176369471489,0,2015-02-21 13:39:52 -0800,"Lockport, NY","@SouthwestAir Booked 6mos early, paid for Early check in, was ASSIGNED boarding #, here 3hrs early and you deleted me in error?! #LAS2BUF",Southwest,-1
5226,569248904866336768,2,2015-02-21 13:34:49 -0800,"Havertown, Pa.",@SouthwestAir flight to PHL from FLL Cancelled Flighted 2/21 no flight available until 2/24 done with SW.,Southwest,-1
5227,569248702092541952,0,2015-02-21 13:34:01 -0800,,@SouthwestAir could you add me to that list? Been on hold for an hour 15,Southwest,-1
5228,569248055817404416,0,2015-02-21 13:31:27 -0800,Kansas City,@SouthwestAir My flight to KC has been Cancelled Flighted and the next available isn't till Tuesday?! What am I supposed to do for 3 nights?????,Southwest,-1
5229,569247724496822272,0,2015-02-21 13:30:08 -0800,California,@SouthwestAir has the absolute worst customer service when trying to reach them by phone.,Southwest,-1
5233,569243229138202624,0,2015-02-21 13:12:16 -0800,"Long Island, NY",@SouthwestAir flight 4040 atl to lga Cancelled Flightled any suggestions how to get home?,Southwest,-1
5234,569242876909109248,0,2015-02-21 13:10:52 -0800,,@SouthwestAir is Flight 3113 OMA&gt;DEN on 2/21 actually Cancelled Flightled? Been on hold for over an hour and your website says conflicting messages,Southwest,-1
5235,569242798953594880,0,2015-02-21 13:10:33 -0800,"명동서식 37.56638,126.984994",@SouthwestAir Hi I just got a message that part of my flights is Cancelled Flightled. I can't rebook online and nobody answers my phone call. Help me,Southwest,-1
5236,569242715759779840,0,2015-02-21 13:10:14 -0800,,"@SouthwestAir, sev ppl im my office received an apology and 2k. FF miles for this delay, only apologize to select ppl? I got nothing..",Southwest,-1
5237,569242689348071425,0,2015-02-21 13:10:07 -0800,"St. Louis, MO",".@SouthwestAir Yes, total of 4 hours on hold. With all the Cancelled Flightlations, one would think there would be more staff. Decided to cx and drive",Southwest,-1
5238,569242665956610048,0,2015-02-21 13:10:02 -0800,,@SouthwestAir don't you think a 4hr wait time to speak to an actual agent is ridiculous?! My flight was Cancelled Flightled this morning! #Getyourlife,Southwest,-1
5240,569238014418944000,0,2015-02-21 12:51:33 -0800,,@SouthwestAir #3252 Manchester-BWI being delayed for one idiot who isn't on the plane?! We've waited 2 hours for our window and may miss it,Southwest,-1
5241,569237713016229888,0,2015-02-21 12:50:21 -0800,"Fort Lee, NJ",@SouthwestAir hv wounded vet stuck in Chi. He's traveling to NY 4 healing. Need fly ny Late Flightst AM by 9 2 catch intl flt. Help!,Southwest,-1
5242,569236557367939072,1,2015-02-21 12:45:45 -0800,Texas,@SouthwestAir I just wanna say you're incredible for sending people to see their idols. Sooooo kind and amazing💖 #DestinationDragons,Southwest,1
5243,569235727558447105,0,2015-02-21 12:42:27 -0800,,@SouthwestAir 3 flights Cancelled Flightled today. Now we have been on hold for over an hour!,Southwest,-1
5244,569235155061227520,0,2015-02-21 12:40:11 -0800,Nebraska ,"@SouthwestAir really this is getting worse as the day goes on. Late Flight leaving then had to be diverted, and now sitting on the tarmac in VA.",Southwest,-1
5245,569234924785414145,0,2015-02-21 12:39:16 -0800,"Denver, CO","@SouthwestAir @CallMeStanley7 And bring back the ""Agent will call you back..."" feature. Why was that ever discontinued???",Southwest,-1
5246,569234280632754176,0,2015-02-21 12:36:43 -0800,"Chicago, IL","@SouthwestAir THANK YOU. I left my iPad on a plane, filled out a lost and found form. Yall found it and shipped it back. Thank you #flySW",Southwest,1
5252,569231300843970561,0,2015-02-21 12:24:52 -0800,"Douglas, MA","@SouthwestAir sitting in Baltimore. Finish taxi and approved to takeoff. Oops, not enough fuel. #Fail #45minflight #been3hours",Southwest,-1
5255,569229056362876928,0,2015-02-21 12:15:57 -0800,Virginia,@SouthwestAir the wait for the bags is longer than the actual flight.,Southwest,-1
5256,569228870177591298,0,2015-02-21 12:15:13 -0800,"Branson, MO","@SouthwestAir Sure was,  with @Delta  looks like I'll make my birthday celebration after all.",Southwest,-1
5257,569228788481069057,0,2015-02-21 12:14:53 -0800,Virginia,@SouthwestAir   Where the heck are the bags for Chicago 408. It has been an hour,Southwest,-1
5260,569226723738324992,0,2015-02-21 12:06:41 -0800,,@SouthwestAir no. Told to call cust service on monday,Southwest,-1
5261,569226248393662464,0,2015-02-21 12:04:47 -0800,,@SouthwestAir why are the ticketing lines in Las Vegas so unorganized??  Mass craziness. Half of the ticketing stations unmanned.,Southwest,-1
5264,569225563417620480,0,2015-02-21 12:02:04 -0800,in ur base killin ur tw33tz,@SouthwestAir been on hold for 30 min trying to rebook my flight you Cancelled Flightled. Help?!,Southwest,-1
5265,569225489329598464,0,2015-02-21 12:01:47 -0800,St. Louis,@southwestair y'all just Cancelled Flightled the flight i rebooked after 1st was Cancelled Flightled. help? I need to be in nyc. schedule more flights tomorrow!,Southwest,-1
5267,569225196386660352,0,2015-02-21 12:00:37 -0800,,@SouthwestAir my wife is trying to get a group of clients to their destination and just got disconnected after2 hours holding. Help.,Southwest,-1
5269,569224755426930689,0,2015-02-21 11:58:52 -0800,,"@SouthwestAir very confusing to receive ""your trip is around the corner!"" email when I already Cancelled Flightled the flight",Southwest,-1
5270,569223862941929472,7,2015-02-21 11:55:19 -0800,"Dallas, Texas",@SouthwestAir y'all are fast we already have our 5 winners! Congrats!!,Southwest,1
5272,569223447005433856,1,2015-02-21 11:53:40 -0800,"Beverly Hills, CA 90212",@SouthwestAir Left my computer on the plane. Two weeks Late Flightr they found it and sent it to me. #greatservice.  #happy #customer,Southwest,1
5277,569221213026971649,0,2015-02-21 11:44:47 -0800,Volunteer State,@SouthwestAir That's an awesome library.,Southwest,1
5279,569219456506814464,0,2015-02-21 11:37:48 -0800,Sacramento,@SouthwestAir horrible flight!,Southwest,-1
5281,569218789834821632,0,2015-02-21 11:35:09 -0800,Bay Area,@SouthwestAir @ LAX is almost a mess. For some reason the express bag drop is slower than the full service line. http://t.co/ORY89eEGek,Southwest,-1
5284,569215950597201921,0,2015-02-21 11:23:52 -0800,"St. Louis, Missouri USA",@SouthwestAir How to I rebook on-line when it keeps telling me that it's a reserv number for a past date (this morning)? Holding for 2hrs.,Southwest,-1
5285,569215124562554880,0,2015-02-21 11:20:35 -0800,San Diego,"@SouthwestAir Been on hold over 90 minutes. You can fly, but not answer the phone?",Southwest,-1
5286,569215035089690624,0,2015-02-21 11:20:14 -0800,North Texas,@SouthwestAir thanks so much just had to make a Cancelled Flightlation! I've sent u the info.,Southwest,1
5288,569212300265017345,0,2015-02-21 11:09:22 -0800,,"@SouthwestAir I fly back to Omaha for my grandmothers funeral, you Cancelled Flight my return flight and dont bother to notify me. Thanks a lot.",Southwest,-1
5291,569210501059604480,0,2015-02-21 11:02:13 -0800,"Roxbury Crossing, MA",@SouthwestAir can you provide direct assistance? My colleague and I cannot re-book b/c the ticket was booked via a corporate account. #help,Southwest,-1
5293,569210394046275586,0,2015-02-21 11:01:48 -0800,"Washington, DC",@SouthwestAir flight just Cancelled Flighted. Can you help me rebook?,Southwest,-1
5297,569208488217485312,0,2015-02-21 10:54:13 -0800,Florida,"@SouthwestAir He is going to file a formal complaint, this should have never happened. Please direct us to the right department.",Southwest,-1
5298,569208317408514048,0,2015-02-21 10:53:32 -0800,"Littleton, CO",@SouthwestAir I am trying to change a ticket for travel on Monday that cannot be changed online. Anyway faster than waiting on hold? #anhour,Southwest,-1
5299,569208236487745536,0,2015-02-21 10:53:13 -0800,,@SouthwestAir have a prompt for consumers for prompt for customer service instead of having customers on hold for 1.5 hrs,Southwest,-1
5300,569208219072991233,0,2015-02-21 10:53:09 -0800,,@SouthwestAir 😅 you won't let me change my reservation online so now I'm just wasting my time. http://t.co/mHA3xXaeD5,Southwest,-1
5301,569208051145650177,0,2015-02-21 10:52:29 -0800,,@SouthwestAir hire more customer service agents. And hour and a half is too long to hold,Southwest,-1
5304,569207022597509120,0,2015-02-21 10:48:24 -0800,Indiana...Our Indiana,"@SouthwestAir I'm upset because we were lied to. Was told ice on runway, but EVERY other carrier was able to fly. Airport confirmed no ice!",Southwest,-1
5305,569206711443181569,0,2015-02-21 10:47:10 -0800,Austin,@SouthwestAir @bgr1061 luv SWA myself and my employees use you always!!,Southwest,1
5306,569206447608877056,0,2015-02-21 10:46:07 -0800,Florida,@SouthwestAir What do you call that??!!,Southwest,-1
5308,569206183283843072,0,2015-02-21 10:45:04 -0800,Florida,@SouthwestAir My husband is responding to him and he insist to remove him from the seat. BTW signs are in both English and Spanish.,Southwest,-1
5309,569206152510226432,0,2015-02-21 10:44:56 -0800,,@SouthwestAir  the agents werenot helpful told me I would have to pay 2chng even though I Tld them going2 bwi whch is part of trvl advsry,Southwest,-1
5311,569205327465476096,0,2015-02-21 10:41:40 -0800,Florida,"@SouthwestAir because according to the flight attendant my husband doesn't talk english, when the fact is that he understand and talks it",Southwest,-1
5312,569204914649489408,0,2015-02-21 10:40:01 -0800,Florida,@SouthwestAir Bad enough that there is no seat assigned he's  seating at an exit seat and a male flight attendant removes him from there,Southwest,-1
5314,569204474155282433,0,2015-02-21 10:38:16 -0800,Florida,@SouthwestAir My husband a first time flyer with you has had the worst experience on board a aircraft just a few minutes ago.,Southwest,-1
5315,569204038811717632,0,2015-02-21 10:36:32 -0800,Chicago,@SouthwestAir thx - i managed to figure it out by trying diff confirmation #s as i booked. just annoying it's not readily available!,Southwest,-1
5316,569203705750237184,0,2015-02-21 10:35:13 -0800,"San Diego, CA",@SouthwestAir 2nd leg of trip Cancelled Flightled. Been on hold 1.5 hrs. Will we lose our $ if we don't speak to someone before first flight leaves?,Southwest,-1
5317,569203468419751936,0,2015-02-21 10:34:16 -0800,North Texas,@SouthwestAir I've been on hold almost an hour! I LUV y'all but #ImJustSaying 😔😔😔 http://t.co/t6fYyBHjhL,Southwest,-1
5318,569202278298755072,0,2015-02-21 10:29:33 -0800,,"@SouthwestAir I love you guys, but even Comcast has a better phone help system. A simple callback system would fix most of the problem...",Southwest,-1
5319,569202179476754432,0,2015-02-21 10:29:09 -0800,JerseyNY✈ATL,@SouthwestAir is really gonna hear my mouth about this bag situation.,Southwest,-1
5320,569201464658173952,0,2015-02-21 10:26:19 -0800,Lost In The Ether,@SouthwestAir you guys need better communication to your customers. This is rude and unprofessional.,Southwest,-1
5321,569200932577280000,0,2015-02-21 10:24:12 -0800,"New York, NY",@SouthwestAir I wrote to your customer support on Monday re: a Cancelled Flighted flight but haven't heard back. Any idea what's up? Thanks.,Southwest,-1
5323,569197350901714944,0,2015-02-21 10:09:58 -0800,,.@SouthwestAir received an error online and have been on hold for over 1.5 hours. Completely unacceptable.,Southwest,-1
5325,569194554290774016,2,2015-02-21 09:58:51 -0800,"Louisville, KY",@SouthwestAir is the best. Case and point. https://t.co/ucVnilMb4x @ryand2285 #HappyBirthday,Southwest,1
5331,569185684268789761,0,2015-02-21 09:23:36 -0800,KC,@SouthwestAir same here. Would appreciate a follow so I can DM my info to figure out what I am supposed to do.,Southwest,-1
5332,569184886424268800,0,2015-02-21 09:20:26 -0800,"Murfreesboro, TN",@SouthwestAir trying to get anyone on phone. Flt Cancelled Flighted. Please get me to Denver.,Southwest,-1
5336,569181890998964224,0,2015-02-21 09:08:32 -0800,,@SouthwestAir been on hold for 20 mins to Cancelled Flight my reservation. Can you assist?,Southwest,-1
5340,569180531742486528,0,2015-02-21 09:03:08 -0800,,"@SouthwestAir On hold over 2 hrs and got cutoff !Cancelled Flightled my flight, now can't get to booked cruise in Florida! Terrible customer service!",Southwest,-1
5341,569179898532761600,0,2015-02-21 09:00:37 -0800,"Baton Rouge, LA",@SouthwestAir I've been on hold for over an hour and counting…just need a simple name change http://t.co/5Siczx1oez,Southwest,-1
5342,569179843247517698,0,2015-02-21 09:00:24 -0800,,@SouthwestAir LOST Kay Chapman Designs art-luggage for important show. Won't help locate it. Terrible customer service.,Southwest,-1
5343,569179631409958912,0,2015-02-21 08:59:33 -0800,,@SouthwestAir been on hold for over an hour to speak to a customer service rep. What the heck?? #Southwest #customerservice,Southwest,-1
5344,569176969872605184,0,2015-02-21 08:48:59 -0800,"Oklahoma City, OK","@SouthwestAir are any flights leaving DC today? Flight was Cancelled Flightled, been on hold for over an hour.",Southwest,-1
5345,569176007225188352,0,2015-02-21 08:45:09 -0800,Denver Co,@SouthwestAir - you can do better than having someone on hold for over an hr http://t.co/FxNv618B1A,Southwest,-1
5348,569174663089287169,0,2015-02-21 08:39:49 -0800,"Washington DC, New York",@SouthwestAir- I called @united and they solved the flight Cancelled Flightlation issue in 15minutes. May be ask them how to do it? #getmorehands,Southwest,-1
5349,569173103009525760,0,2015-02-21 08:33:37 -0800,,@SouthwestAir Never felt better taken care of! Indian aunties are the gold standard. Thanks Aruna! http://t.co/aypyaDUY6a,Southwest,1
5353,569171003852468224,0,2015-02-21 08:25:16 -0800,"Farmington, Utah",@SouthwestAir @SouthwestOliver that's a great FA right there.,Southwest,1
5354,569170590831132672,0,2015-02-21 08:23:38 -0800,"Dallas, TX",@SouthwestAir DM sent.  Thank you.,Southwest,1
5355,569170372018499584,0,2015-02-21 08:22:46 -0800,"Ontario, Canada",@SouthwestAir Had to pay a $25 fare difference on a change but can't seem to find the receipt for it. How can I get a copy for reimbursement,Southwest,-1
5356,569169704805371904,0,2015-02-21 08:20:06 -0800,"Washington DC, New York","@SouthwestAir can't speak with customer service for 2hours, still on hold! Do you guys work?#nogood",Southwest,-1
5357,569168515674058752,0,2015-02-21 08:15:23 -0800,,"@SouthwestAir Seriously, is the reason for all the Cancelled Flightled flights and long phone wait times that you guys are tremendously understaffed?",Southwest,-1
5361,569166753101684736,0,2015-02-21 08:08:23 -0800,,@SouthwestAir On hold waiting to make special accommodations for my mom who is traveling 1 hour and 24 minutes on hold.  Unacceptable!,Southwest,-1
5362,569165654848204800,0,2015-02-21 08:04:01 -0800,"Rhode Island ,Mass,CT",@SouthwestAir  @TheEllenShow @Imaginedragons  @kdepetro313 .what a great first night. #DestinationDragons http://t.co/N3LrFo4UaY,Southwest,1
5363,569165556722503681,0,2015-02-21 08:03:37 -0800,,@SouthwestAir finally through thx,Southwest,1
5364,569165378359656448,0,2015-02-21 08:02:55 -0800,LA // DC // LA,@SouthwestAir this is ridiculous. It's been 2 hours on hold to rebook Cancelled Flightled flight.,Southwest,-1
5365,569165227847102465,0,2015-02-21 08:02:19 -0800,"Austin, TX",@SouthwestAir - Hi Janet in customer service. I'm calling you back and have been sitting in que for 40 mins! Plz pick it up!!! #frustrated,Southwest,-1
5367,569165102307545088,0,2015-02-21 08:01:49 -0800,"Long Island, NY",@SouthwestAir Can't DM you because you don't follow me.,Southwest,-1
5369,569164064636727298,0,2015-02-21 07:57:42 -0800,"Long Island, NY",@SouthwestAir - been on hold forever. My first flight was Cancelled Flightled but my 2nd flight is still on time - HELP!,Southwest,-1
5370,569163696041172992,0,2015-02-21 07:56:14 -0800,"Dallas, TX Memphis, TN, MS",@SouthwestAir hello #SouthwestAir I'm  happy to be flying with you this morning DAL-MDW #4053 looking forward to a comfortable fight,Southwest,1
5371,569162467051474944,1,2015-02-21 07:51:21 -0800,LA // DC // LA,@SouthwestAir is anyone answering phones to rebook Cancelled Flightled flights?,Southwest,-1
5372,569162276403609600,0,2015-02-21 07:50:35 -0800,Oklahoma City,@southwestair your attendants at the ATL airport are awesome! Very helpful with all the Cancelled Flightlations this morning.,Southwest,1
5376,569159068834623489,0,2015-02-21 07:37:51 -0800,,@SouthwestAir had an amazing experience with your staff at DIA last night. I was blown away by their hospitality with my wife on crutches,Southwest,1
5378,569158261301227520,0,2015-02-21 07:34:38 -0800,"Albany, NY",@SouthwestAir too long to wait for bags when they could have been on the next flight out. The party of 4 could have waited in Albany,Southwest,-1
5379,569158165176164353,0,2015-02-21 07:34:15 -0800,Nebraska ,"@SouthwestAir where are our pilots? Plane is here flight says it's still on time, but we should of been off the ground 15 minutes ago.",Southwest,-1
5381,569155666440355840,0,2015-02-21 07:24:19 -0800,"Boston, MA","@SouthwestAir - I get that weather delays are not in your hands, but is there nothing else you can offer for the massive inconvenience?",Southwest,-1
5382,569155235156856833,0,2015-02-21 07:22:37 -0800,"Boston, MA",@SouthwestAir answered. My options are a refund or a resched for Monday (I'd miss work). So I'm paying hundreds for a @USAirways flight tmw.,Southwest,-1
5383,569154652735803392,0,2015-02-21 07:20:18 -0800,,@SouthwestAir on hold for over an hour twice?  Terrible.,Southwest,-1
5384,569154129362186240,0,2015-02-21 07:18:13 -0800,,@SouthwestAir my flight is Cancelled Flightled due to weather. What next ?,Southwest,-1
5387,569153098595192832,0,2015-02-21 07:14:07 -0800,"Boston, MA",@SouthwestAir - STL-BOS flight today was Cancelled Flightled. Online resched form gives an error. On hold for past 90 min. HELP! #terribleservice,Southwest,-1
5389,569152201278525440,0,2015-02-21 07:10:33 -0800,The Universe,@SouthwestAir been on hold  for 2 1/2 hrs. Can't get 2 airport 4 flight icy country backroads! Help pls? Can a human answer? #BNA,Southwest,-1
5390,569151232738095105,0,2015-02-21 07:06:42 -0800,,@SouthwestAir Been on hold for over an hour - any chance someone can help me on here?,Southwest,-1
5393,569149949989879808,0,2015-02-21 07:01:37 -0800,,@SouthwestAir Cancelled Flightled my flight without explanation and won't pick up the phone...25 minutes and counting.   #customerservice @olive201,Southwest,-1
